DB No.,n_d[i] 
0064048,5.02149
0064049,3.01655
0064050,1.81332
0064051,1.15561
0064052,0.827251
0064053,0.677215
0064054,0.614377
0064055,0.590225
0064056,0.5817
0064057,0.578933
0064058,0.578107
0064059,0.57788
0064060,0.577823
0064061,0.57781
0064062,0.577807
0064063,1.23551
0064064,1.23551
0064065,1.23551
0064066,1.23551
0064067,1.23551
0064068,1.23551
0064069,1.23551
0064070,1.23551
0064071,1.23551
0064072,1.23551
0064073,1.23551
0064074,1.23551
0064075,1.23551
0064076,1.23551
0064077,1.23551
0064078,1.23551
0064079,1.23551
0064080,1.23551
0064081,1.23551
0064082,1.23551
0064083,1.23551
0064084,1.23551
0064085,1.23551
0064086,1.23551
0064087,1.23551
0064088,1.23551
0064089,1.23551
0064090,1.23551
0064091,1.23551
0064092,1.23551
0064093,1.23551
0064094,1.23553
0064095,1.23558
0064096,1.23581
0064097,1.23664
0064098,1.2394
0064099,1.24793
0064100,1.27208
0064101,1.33492
0064102,1.48495
0064103,1.81332
0064104,2.47102
0064105,3.67425
0064106,5.67919
0064107,8.70991
0064108,12.8411
0064109,17.8701
0064110,23.2452
0064111,28.1182
0064112,31.5457
0064113,32.7827
0064114,31.5457
0064115,28.1182
0064116,23.2452
0064117,17.8701
0064118,12.8411
0064119,8.70991
0064120,5.67919
0064121,3.67425
0064122,2.47102
0064123,1.81332
0064124,1.48495
0064125,1.33492
0064126,1.27208
0064127,1.24793
0064128,1.2394
0064129,1.23664
0064130,1.23581
0064131,1.23558
0064132,1.23553
0064133,1.23551
0064134,1.23551
0064135,2.43874
0064136,2.43874
0064137,2.43874
0064138,2.43874
0064139,2.43874
0064140,2.43874
0064141,2.43874
0064142,2.43874
0064143,2.43874
0064144,2.43874
0064145,2.43874
0064146,2.43874
0064147,2.43874
0064148,2.43874
0064149,2.43874
0064150,2.43874
0064151,2.43874
0064152,2.43874
0064153,2.43874
0064154,2.43874
0064155,2.43874
0064156,2.43874
0064157,2.43874
0064158,2.43874
0064159,2.43874
0064160,2.43874
0064161,2.43874
0064162,2.43874
0064163,2.43874
0064164,2.43875
0064165,2.43875
0064166,2.43876
0064167,2.43882
0064168,2.43905
0064169,2.43987
0064170,2.44264
0064171,2.45116
0064172,2.47531
0064173,2.53815
0064174,2.68819
0064175,3.01655
0064176,3.67425
0064177,4.87749
0064178,6.88243
0064179,9.91314
0064180,14.0443
0064181,19.0733
0064182,24.4484
0064183,29.3215
0064184,32.7489
0064185,33.9859
0064186,32.7489
0064187,29.3215
0064188,24.4484
0064189,19.0733
0064190,14.0443
0064191,9.91314
0064192,6.88243
0064193,4.87749
0064194,3.67425
0064195,3.01655
0064196,2.68819
0064197,2.53815
0064198,2.47531
0064199,2.45116
0064200,2.44264
0064201,2.43987
0064202,2.43905
0064203,2.43882
0064204,2.43876
0064205,2.43875
0064206,2.43875
0064207,4.44368
0064208,4.44368
0064209,4.44368
0064210,4.44368
0064211,4.44368
0064212,4.44368
0064213,4.44368
0064214,4.44368
0064215,4.44368
0064216,4.44368
0064217,4.44368
0064218,4.44368
0064219,4.44368
0064220,4.44368
0064221,4.44368
0064222,4.44368
0064223,4.44368
0064224,4.44368
0064225,4.44368
0064226,4.44368
0064227,4.44368
0064228,4.44368
0064229,4.44368
0064230,4.44368
0064231,4.44368
0064232,4.44368
0064233,4.44368
0064234,4.44368
0064235,4.44368
0064236,4.44368
0064237,4.44369
0064238,4.4437
0064239,4.44376
0064240,4.44398
0064241,4.44481
0064242,4.44758
0064243,4.4561
0064244,4.48025
0064245,4.54309
0064246,4.69313
0064247,5.02149
0064248,5.67919
0064249,6.88243
0064250,8.88736
0064251,11.9181
0064252,16.0492
0064253,21.0783
0064254,26.4534
0064255,31.3264
0064256,34.7539
0064257,35.9908
0064258,34.7539
0064259,31.3264
0064260,26.4534
0064261,21.0783
0064262,16.0492
0064263,11.9181
0064264,8.88736
0064265,6.88243
0064266,5.67919
0064267,5.02149
0064268,4.69313
0064269,4.54309
0064270,4.48025
0064271,4.4561
0064272,4.44758
0064273,4.44481
0064274,4.44398
0064275,4.44376
0064276,4.4437
0064277,4.44369
0064278,4.44368
0064279,7.4744
0064280,7.4744
0064281,7.4744
0064282,7.4744
0064283,7.4744
0064284,7.4744
0064285,7.4744
0064286,7.4744
0064287,7.4744
0064288,7.4744
0064289,7.4744
0064290,7.4744
0064291,7.4744
0064292,7.4744
0064293,7.4744
0064294,7.4744
0064295,7.4744
0064296,7.4744
0064297,7.4744
0064298,7.4744
0064299,7.4744
0064300,7.4744
0064301,7.4744
0064302,7.4744
0064303,7.4744
0064304,7.4744
0064305,7.4744
0064306,7.4744
0064307,7.4744
0064308,7.4744
0064309,7.4744
0064310,7.47441
0064311,7.47447
0064312,7.4747
0064313,7.47552
0064314,7.47829
0064315,7.48682
0064316,7.51097
0064317,7.57381
0064318,7.72384
0064319,8.0522
0064320,8.70991
0064321,9.91314
0064322,11.9181
0064323,14.9488
0064324,19.0799
0064325,24.109
0064326,29.4841
0064327,34.3571
0064328,37.7846
0064329,39.0216
0064330,37.7846
0064331,34.3571
0064332,29.4841
0064333,24.109
0064334,19.0799
0064335,14.9488
0064336,11.9181
0064337,9.91314
0064338,8.70991
0064339,8.0522
0064340,7.72384
0064341,7.57381
0064342,7.51097
0064343,7.48682
0064344,7.47829
0064345,7.47552
0064346,7.4747
0064347,7.47447
0064348,7.47441
0064349,7.4744
0064350,7.4744
0064351,11.6055
0064352,11.6055
0064353,11.6055
0064354,11.6055
0064355,11.6055
0064356,11.6055
0064357,11.6055
0064358,11.6055
0064359,11.6055
0064360,11.6055
0064361,11.6055
0064362,11.6055
0064363,11.6055
0064364,11.6055
0064365,11.6055
0064366,11.6055
0064367,11.6055
0064368,11.6055
0064369,11.6055
0064370,11.6055
0064371,11.6055
0064372,11.6055
0064373,11.6055
0064374,11.6055
0064375,11.6055
0064376,11.6055
0064377,11.6055
0064378,11.6055
0064379,11.6055
0064380,11.6056
0064381,11.6056
0064382,11.6056
0064383,11.6056
0064384,11.6059
0064385,11.6067
0064386,11.6094
0064387,11.618
0064388,11.6421
0064389,11.705
0064390,11.855
0064391,12.1834
0064392,12.8411
0064393,14.0443
0064394,16.0492
0064395,19.0799
0064396,23.2111
0064397,28.2401
0064398,33.6153
0064399,38.4883
0064400,41.9157
0064401,43.1527
0064402,41.9157
0064403,38.4883
0064404,33.6153
0064405,28.2401
0064406,23.2111
0064407,19.0799
0064408,16.0492
0064409,14.0443
0064410,12.8411
0064411,12.1834
0064412,11.855
0064413,11.705
0064414,11.6421
0064415,11.618
0064416,11.6094
0064417,11.6067
0064418,11.6059
0064419,11.6056
0064420,11.6056
0064421,11.6056
0064422,11.6056
0064423,16.6346
0064424,16.6346
0064425,16.6346
0064426,16.6346
0064427,16.6346
0064428,16.6346
0064429,16.6346
0064430,16.6346
0064431,16.6346
0064432,16.6346
0064433,16.6346
0064434,16.6346
0064435,16.6346
0064436,16.6346
0064437,16.6346
0064438,16.6346
0064439,16.6346
0064440,16.6346
0064441,16.6346
0064442,16.6346
0064443,16.6346
0064444,16.6346
0064445,16.6346
0064446,16.6346
0064447,16.6346
0064448,16.6346
0064449,16.6346
0064450,16.6346
0064451,16.6346
0064452,16.6346
0064453,16.6346
0064454,16.6346
0064455,16.6346
0064456,16.6349
0064457,16.6357
0064458,16.6385
0064459,16.647
0064460,16.6711
0064461,16.734
0064462,16.884
0064463,17.2124
0064464,17.8701
0064465,19.0733
0064466,21.0783
0064467,24.109
0064468,28.2401
0064469,33.2692
0064470,38.6443
0064471,43.5173
0064472,46.9447
0064473,48.1817
0064474,46.9447
0064475,43.5173
0064476,38.6443
0064477,33.2692
0064478,28.2401
0064479,24.109
0064480,21.0783
0064481,19.0733
0064482,17.8701
0064483,17.2124
0064484,16.884
0064485,16.734
0064486,16.6711
0064487,16.647
0064488,16.6385
0064489,16.6357
0064490,16.6349
0064491,16.6346
0064492,16.6346
0064493,16.6346
0064494,16.6346
0064495,22.0097
0064496,22.0097
0064497,22.0097
0064498,22.0097
0064499,22.0097
0064500,22.0097
0064501,22.0097
0064502,22.0097
0064503,22.0097
0064504,22.0097
0064505,22.0097
0064506,22.0097
0064507,22.0097
0064508,22.0097
0064509,22.0097
0064510,22.0097
0064511,22.0097
0064512,22.0097
0064513,22.0097
0064514,22.0097
0064515,22.0097
0064516,22.0097
0064517,22.0097
0064518,22.0097
0064519,22.0097
0064520,22.0097
0064521,22.0097
0064522,22.0097
0064523,22.0097
0064524,22.0097
0064525,22.0097
0064526,22.0097
0064527,22.0098
0064528,22.01
0064529,22.0108
0064530,22.0136
0064531,22.0221
0064532,22.0463
0064533,22.1091
0064534,22.2591
0064535,22.5875
0064536,23.2452
0064537,24.4484
0064538,26.4534
0064539,29.4841
0064540,33.6153
0064541,38.6443
0064542,44.0194
0064543,48.8924
0064544,52.3199
0064545,53.5569
0064546,52.3199
0064547,48.8924
0064548,44.0194
0064549,38.6443
0064550,33.6153
0064551,29.4841
0064552,26.4534
0064553,24.4484
0064554,23.2452
0064555,22.5875
0064556,22.2591
0064557,22.1091
0064558,22.0463
0064559,22.0221
0064560,22.0136
0064561,22.0108
0064562,22.01
0064563,22.0098
0064564,22.0097
0064565,22.0097
0064566,22.0097
0064567,26.8827
0064568,26.8827
0064569,26.8827
0064570,26.8827
0064571,26.8827
0064572,26.8827
0064573,26.8827
0064574,26.8827
0064575,26.8827
0064576,26.8827
0064577,26.8827
0064578,26.8827
0064579,26.8827
0064580,26.8827
0064581,26.8827
0064582,26.8827
0064583,26.8827
0064584,26.8827
0064585,26.8827
0064586,26.8827
0064587,26.8827
0064588,26.8827
0064589,26.8827
0064590,26.8827
0064591,26.8827
0064592,26.8827
0064593,26.8827
0064594,26.8827
0064595,26.8827
0064596,26.8827
0064597,26.8827
0064598,26.8827
0064599,26.8828
0064600,26.883
0064601,26.8838
0064602,26.8866
0064603,26.8951
0064604,26.9193
0064605,26.9821
0064606,27.1322
0064607,27.4605
0064608,28.1182
0064609,29.3215
0064610,31.3264
0064611,34.3571
0064612,38.4883
0064613,43.5173
0064614,48.8924
0064615,53.7654
0064616,57.1929
0064617,58.4299
0064618,57.1929
0064619,53.7654
0064620,48.8924
0064621,43.5173
0064622,38.4883
0064623,34.3571
0064624,31.3264
0064625,29.3215
0064626,28.1182
0064627,27.4605
0064628,27.1322
0064629,26.9821
0064630,26.9193
0064631,26.8951
0064632,26.8866
0064633,26.8838
0064634,26.883
0064635,26.8828
0064636,26.8827
0064637,26.8827
0064638,26.8827
0064639,0.577806
0064640,0.577806
0064641,0.577806
0064642,0.577806
0064643,0.577806
0064644,0.577806
0064645,0.577806
0064646,0.577806
0064647,0.577806
0064648,0.577806
0064649,0.577806
0064650,0.577806
0064651,0.577806
0064652,0.577806
0064653,0.577806
0064654,0.577806
0064655,0.577806
0064656,0.577806
0064657,0.577806
0064658,0.577806
0064659,0.577806
0064660,0.577806
0064661,0.577806
0064662,0.577806
0064663,0.577806
0064664,0.577806
0064665,0.577806
0064666,0.577806
0064667,0.577806
0064668,0.577807
0064669,0.57781
0064670,0.577823
0064671,0.57788
0064672,0.578107
0064673,0.578933
0064674,0.5817
0064675,0.590225
0064676,0.614377
0064677,0.677215
0064678,0.827251
0064679,1.15561
0064680,1.81332
0064681,3.01655
0064682,5.02149
0064683,8.0522
0064684,12.1834
0064685,17.2124
0064686,22.5875
0064687,27.4605
0064688,30.888
0064689,32.125
0064690,30.888
0064691,27.4605
0064692,22.5875
0064693,17.2124
0064694,12.1834
0064695,8.0522
0064696,5.02149
0064697,3.01655
0064698,1.81332
0064699,1.15561
0064700,0.827251
0064701,0.677215
0064702,0.614377
0064703,0.590225
0064704,0.5817
0064705,0.578933
0064706,0.578107
0064707,0.57788
0064708,0.577823
0064709,0.57781
0064710,0.577807
0064711,1.23551
0064712,1.23551
0064713,1.23551
0064714,1.23551
0064715,1.23551
0064716,1.23551
0064717,1.23551
0064718,1.23551
0064719,1.23551
0064720,1.23551
0064721,1.23551
0064722,1.23551
0064723,1.23551
0064724,1.23551
0064725,1.23551
0064726,1.23551
0064727,1.23551
0064728,1.23551
0064729,1.23551
0064730,1.23551
0064731,1.23551
0064732,1.23551
0064733,1.23551
0064734,1.23551
0064735,1.23551
0064736,1.23551
0064737,1.23551
0064738,1.23551
0064739,1.23551
0064740,1.23551
0064741,1.23551
0064742,1.23553
0064743,1.23558
0064744,1.23581
0064745,1.23664
0064746,1.2394
0064747,1.24793
0064748,1.27208
0064749,1.33492
0064750,1.48495
0064751,1.81332
0064752,2.47102
0064753,3.67425
0064754,5.67919
0064755,8.70991
0064756,12.8411
0064757,17.8701
0064758,23.2452
0064759,28.1182
0064760,31.5457
0064761,32.7827
0064762,31.5457
0064763,28.1182
0064764,23.2452
0064765,17.8701
0064766,12.8411
0064767,8.70991
0064768,5.67919
0064769,3.67425
0064770,2.47102
0064771,1.81332
0064772,1.48495
0064773,1.33492
0064774,1.27208
0064775,1.24793
0064776,1.2394
0064777,1.23664
0064778,1.23581
0064779,1.23558
0064780,1.23553
0064781,1.23551
0064782,1.23551
0064783,2.43874
0064784,2.43874
0064785,2.43874
0064786,2.43874
0064787,2.43874
0064788,2.43874
0064789,2.43874
0064790,2.43874
0064791,2.43874
0064792,2.43874
0064793,2.43874
0064794,2.43874
0064795,2.43874
0064796,2.43874
0064797,2.43874
0064798,2.43874
0064799,2.43874
0064800,2.43874
0064801,2.43874
0064802,2.43874
0064803,2.43874
0064804,2.43874
0064805,2.43874
0064806,2.43874
0064807,2.43874
0064808,2.43874
0064809,2.43874
0064810,2.43874
0064811,2.43874
0064812,2.43875
0064813,2.43875
0064814,2.43876
0064815,2.43882
0064816,2.43905
0064817,2.43987
0064818,2.44264
0064819,2.45116
0064820,2.47531
0064821,2.53815
0064822,2.68819
0064823,3.01655
0064824,3.67425
0064825,4.87749
0064826,6.88243
0064827,9.91314
0064828,14.0443
0064829,19.0733
0064830,24.4484
0064831,29.3215
0064832,32.7489
0064833,33.9859
0064834,32.7489
0064835,29.3215
0064836,24.4484
0064837,19.0733
0064838,14.0443
0064839,9.91314
0064840,6.88243
0064841,4.87749
0064842,3.67425
0064843,3.01655
0064844,2.68819
0064845,2.53815
0064846,2.47531
0064847,2.45116
0064848,2.44264
0064849,2.43987
0064850,2.43905
0064851,2.43882
0064852,2.43876
0064853,2.43875
0064854,2.43875
0064855,4.44368
0064856,4.44368
0064857,4.44368
0064858,4.44368
0064859,4.44368
0064860,4.44368
0064861,4.44368
0064862,4.44368
0064863,4.44368
0064864,4.44368
0064865,4.44368
0064866,4.44368
0064867,4.44368
0064868,4.44368
0064869,4.44368
0064870,4.44368
0064871,4.44368
0064872,4.44368
0064873,4.44368
0064874,4.44368
0064875,4.44368
0064876,4.44368
0064877,4.44368
0064878,4.44368
0064879,4.44368
0064880,4.44368
0064881,4.44368
0064882,4.44368
0064883,4.44368
0064884,4.44368
0064885,4.44369
0064886,4.4437
0064887,4.44376
0064888,4.44398
0064889,4.44481
0064890,4.44758
0064891,4.4561
0064892,4.48025
0064893,4.54309
0064894,4.69313
0064895,5.02149
0064896,5.67919
0064897,6.88243
0064898,8.88736
0064899,11.9181
0064900,16.0492
0064901,21.0783
0064902,26.4534
0064903,31.3264
0064904,34.7539
0064905,35.9908
0064906,34.7539
0064907,31.3264
0064908,26.4534
0064909,21.0783
0064910,16.0492
0064911,11.9181
0064912,8.88736
0064913,6.88243
0064914,5.67919
0064915,5.02149
0064916,4.69313
0064917,4.54309
0064918,4.48025
0064919,4.4561
0064920,4.44758
0064921,4.44481
0064922,4.44398
0064923,4.44376
0064924,4.4437
0064925,4.44369
0064926,4.44368
0064927,7.4744
0064928,7.4744
0064929,7.4744
0064930,7.4744
0064931,7.4744
0064932,7.4744
0064933,7.4744
0064934,7.4744
0064935,7.4744
0064936,7.4744
0064937,7.4744
0064938,7.4744
0064939,7.4744
0064940,7.4744
0064941,7.4744
0064942,7.4744
0064943,7.4744
0064944,7.4744
0064945,7.4744
0064946,7.4744
0064947,7.4744
0064948,7.4744
0064949,7.4744
0064950,7.4744
0064951,7.4744
0064952,7.4744
0064953,7.4744
0064954,7.4744
0064955,7.4744
0064956,7.4744
0064957,7.4744
0064958,7.47441
0064959,7.47447
0064960,7.4747
0064961,7.47552
0064962,7.47829
0064963,7.48682
0064964,7.51097
0064965,7.57381
0064966,7.72384
0064967,8.0522
0064968,8.70991
0064969,9.91314
0064970,11.9181
0064971,14.9488
0064972,19.0799
0064973,24.109
0064974,29.4841
0064975,34.3571
0064976,37.7846
0064977,39.0216
0064978,37.7846
0064979,34.3571
0064980,29.4841
0064981,24.109
0064982,19.0799
0064983,14.9488
0064984,11.9181
0064985,9.91314
0064986,8.70991
0064987,8.0522
0064988,7.72384
0064989,7.57381
0064990,7.51097
0064991,7.48682
0064992,7.47829
0064993,7.47552
0064994,7.4747
0064995,7.47447
0064996,7.47441
0064997,7.4744
0064998,7.4744
0064999,11.6055
0065000,11.6055
0065001,11.6055
0065002,11.6055
0065003,11.6055
0065004,11.6055
0065005,11.6055
0065006,11.6055
0065007,11.6055
0065008,11.6055
0065009,11.6055
0065010,11.6055
0065011,11.6055
0065012,11.6055
0065013,11.6055
0065014,11.6055
0065015,11.6055
0065016,11.6055
0065017,11.6055
0065018,11.6055
0065019,11.6055
0065020,11.6055
0065021,11.6055
0065022,11.6055
0065023,11.6055
0065024,11.6055
0065025,11.6055
0065026,11.6055
0065027,11.6055
0065028,11.6056
0065029,11.6056
0065030,11.6056
0065031,11.6056
0065032,11.6059
0065033,11.6067
0065034,11.6094
0065035,11.618
0065036,11.6421
0065037,11.705
0065038,11.855
0065039,12.1834
0065040,12.8411
0065041,14.0443
0065042,16.0492
0065043,19.0799
0065044,23.2111
0065045,28.2401
0065046,33.6153
0065047,38.4883
0065048,41.9157
0065049,43.1527
0065050,41.9157
0065051,38.4883
0065052,33.6153
0065053,28.2401
0065054,23.2111
0065055,19.0799
0065056,16.0492
0065057,14.0443
0065058,12.8411
0065059,12.1834
0065060,11.855
0065061,11.705
0065062,11.6421
0065063,11.618
0065064,11.6094
0065065,11.6067
0065066,11.6059
0065067,11.6056
0065068,11.6056
0065069,11.6056
0065070,11.6056
0065071,16.6346
0065072,16.6346
0065073,16.6346
0065074,16.6346
0065075,16.6346
0065076,16.6346
0065077,16.6346
0065078,16.6346
0065079,16.6346
0065080,16.6346
0065081,16.6346
0065082,16.6346
0065083,16.6346
0065084,16.6346
0065085,16.6346
0065086,16.6346
0065087,16.6346
0065088,16.6346
0065089,16.6346
0065090,16.6346
0065091,16.6346
0065092,16.6346
0065093,16.6346
0065094,16.6346
0065095,16.6346
0065096,16.6346
0065097,16.6346
0065098,16.6346
0065099,16.6346
0065100,16.6346
0065101,16.6346
0065102,16.6346
0065103,16.6346
0065104,16.6349
0065105,16.6357
0065106,16.6385
0065107,16.647
0065108,16.6711
0065109,16.734
0065110,16.884
0065111,17.2124
0065112,17.8701
0065113,19.0733
0065114,21.0783
0065115,24.109
0065116,28.2401
0065117,33.2692
0065118,38.6443
0065119,43.5173
0065120,46.9447
0065121,48.1817
0065122,46.9447
0065123,43.5173
0065124,38.6443
0065125,33.2692
0065126,28.2401
0065127,24.109
0065128,21.0783
0065129,19.0733
0065130,17.8701
0065131,17.2124
0065132,16.884
0065133,16.734
0065134,16.6711
0065135,16.647
0065136,16.6385
0065137,16.6357
0065138,16.6349
0065139,16.6346
0065140,16.6346
0065141,16.6346
0065142,16.6346
0065143,22.0097
0065144,22.0097
0065145,22.0097
0065146,22.0097
0065147,22.0097
0065148,22.0097
0065149,22.0097
0065150,22.0097
0065151,22.0097
0065152,22.0097
0065153,22.0097
0065154,22.0097
0065155,22.0097
0065156,22.0097
0065157,22.0097
0065158,22.0097
0065159,22.0097
0065160,22.0097
0065161,22.0097
0065162,22.0097
0065163,22.0097
0065164,22.0097
0065165,22.0097
0065166,22.0097
0065167,22.0097
0065168,22.0097
0065169,22.0097
0065170,22.0097
0065171,22.0097
0065172,22.0097
0065173,22.0097
0065174,22.0097
0065175,22.0098
0065176,22.01
0065177,22.0108
0065178,22.0136
0065179,22.0221
0065180,22.0463
0065181,22.1091
0065182,22.2591
0065183,22.5875
0065184,23.2452
0065185,24.4484
0065186,26.4534
0065187,29.4841
0065188,33.6153
0065189,38.6443
0065190,44.0194
0065191,48.8924
0065192,52.3199
0065193,53.5569
0065194,52.3199
0065195,48.8924
0065196,44.0194
0065197,38.6443
0065198,33.6153
0065199,29.4841
0065200,26.4534
0065201,24.4484
0065202,23.2452
0065203,22.5875
0065204,22.2591
0065205,22.1091
0065206,22.0463
0065207,22.0221
0065208,22.0136
0065209,22.0108
0065210,22.01
0065211,22.0098
0065212,22.0097
0065213,22.0097
0065214,22.0097
0065215,26.8827
0065216,26.8827
0065217,26.8827
0065218,26.8827
0065219,26.8827
0065220,26.8827
0065221,26.8827
0065222,26.8827
0065223,26.8827
0065224,26.8827
0065225,26.8827
0065226,26.8827
0065227,26.8827
0065228,26.8827
0065229,26.8827
0065230,26.8827
0065231,26.8827
0065232,26.8827
0065233,26.8827
0065234,26.8827
0065235,26.8827
0065236,26.8827
0065237,26.8827
0065238,26.8827
0065239,26.8827
0065240,26.8827
0065241,26.8827
0065242,26.8827
0065243,26.8827
0065244,26.8827
0065245,26.8827
0065246,26.8827
0065247,26.8828
0065248,26.883
0065249,26.8838
0065250,26.8866
0065251,26.8951
0065252,26.9193
0065253,26.9821
0065254,27.1322
0065255,27.4605
0065256,28.1182
0065257,29.3215
0065258,31.3264
0065259,34.3571
0065260,38.4883
0065261,43.5173
0065262,48.8924
0065263,53.7654
0065264,57.1929
0065265,58.4299
0065266,57.1929
0065267,53.7654
0065268,48.8924
0065269,43.5173
0065270,38.4883
0065271,34.3571
0065272,31.3264
0065273,29.3215
0065274,28.1182
0065275,27.4605
0065276,27.1322
0065277,26.9821
0065278,26.9193
0065279,26.8951
0065280,26.8866
0065281,26.8838
0065282,26.883
0065283,26.8828
0065284,26.8827
0065285,26.8827
0065286,26.8827
0065287,0.577806
0065288,0.577806
0065289,0.577806
0065290,0.577806
0065291,0.577806
0065292,0.577806
0065293,0.577806
0065294,0.577806
0065295,0.577806
0065296,0.577806
0065297,0.577806
0065298,0.577806
0065299,0.577806
0065300,0.577806
0065301,0.577806
0065302,0.577806
0065303,0.577806
0065304,0.577806
0065305,0.577806
0065306,0.577806
