DB No.,n_d[i] 
0068196,7.4744
0068197,7.4744
0068198,7.47441
0068199,7.47447
0068200,7.4747
0068201,7.47552
0068202,7.47829
0068203,7.48682
0068204,7.51097
0068205,7.57381
0068206,7.72384
0068207,8.0522
0068208,8.70991
0068209,9.91314
0068210,11.9181
0068211,14.9488
0068212,19.0799
0068213,24.109
0068214,29.4841
0068215,34.3571
0068216,37.7846
0068217,39.0216
0068218,37.7846
0068219,34.3571
0068220,29.4841
0068221,24.109
0068222,19.0799
0068223,14.9488
0068224,11.9181
0068225,9.91314
0068226,8.70991
0068227,8.0522
0068228,7.72384
0068229,7.57381
0068230,7.51097
0068231,7.48682
0068232,7.47829
0068233,7.47552
0068234,7.4747
0068235,7.47447
0068236,7.47441
0068237,7.4744
0068238,7.4744
0068239,11.6055
0068240,11.6055
0068241,11.6055
0068242,11.6055
0068243,11.6055
0068244,11.6055
0068245,11.6055
0068246,11.6055
0068247,11.6055
0068248,11.6055
0068249,11.6055
0068250,11.6055
0068251,11.6055
0068252,11.6055
0068253,11.6055
0068254,11.6055
0068255,11.6055
0068256,11.6055
0068257,11.6055
0068258,11.6055
0068259,11.6055
0068260,11.6055
0068261,11.6055
0068262,11.6055
0068263,11.6055
0068264,11.6055
0068265,11.6055
0068266,11.6055
0068267,11.6055
0068268,11.6056
0068269,11.6056
0068270,11.6056
0068271,11.6056
0068272,11.6059
0068273,11.6067
0068274,11.6094
0068275,11.618
0068276,11.6421
0068277,11.705
0068278,11.855
0068279,12.1834
0068280,12.8411
0068281,14.0443
0068282,16.0492
0068283,19.0799
0068284,23.2111
0068285,28.2401
0068286,33.6153
0068287,38.4883
0068288,41.9157
0068289,43.1527
0068290,41.9157
0068291,38.4883
0068292,33.6153
0068293,28.2401
0068294,23.2111
0068295,19.0799
0068296,16.0492
0068297,14.0443
0068298,12.8411
0068299,12.1834
0068300,11.855
0068301,11.705
0068302,11.6421
0068303,11.618
0068304,11.6094
0068305,11.6067
0068306,11.6059
0068307,11.6056
0068308,11.6056
0068309,11.6056
0068310,11.6056
0068311,16.6346
0068312,16.6346
0068313,16.6346
0068314,16.6346
0068315,16.6346
0068316,16.6346
0068317,16.6346
0068318,16.6346
0068319,16.6346
0068320,16.6346
0068321,16.6346
0068322,16.6346
0068323,16.6346
0068324,16.6346
0068325,16.6346
0068326,16.6346
0068327,16.6346
0068328,16.6346
0068329,16.6346
0068330,16.6346
0068331,16.6346
0068332,16.6346
0068333,16.6346
0068334,16.6346
0068335,16.6346
0068336,16.6346
0068337,16.6346
0068338,16.6346
0068339,16.6346
0068340,16.6346
0068341,16.6346
0068342,16.6346
0068343,16.6346
0068344,16.6349
0068345,16.6357
0068346,16.6385
0068347,16.647
0068348,16.6711
0068349,16.734
0068350,16.884
0068351,17.2124
0068352,17.8701
0068353,19.0733
0068354,21.0783
0068355,24.109
0068356,28.2401
0068357,33.2692
0068358,38.6443
0068359,43.5173
0068360,46.9447
0068361,48.1817
0068362,46.9447
0068363,43.5173
0068364,38.6443
0068365,33.2692
0068366,28.2401
0068367,24.109
0068368,21.0783
0068369,19.0733
0068370,17.8701
0068371,17.2124
0068372,16.884
0068373,16.734
0068374,16.6711
0068375,16.647
0068376,16.6385
0068377,16.6357
0068378,16.6349
0068379,16.6346
0068380,16.6346
0068381,16.6346
0068382,16.6346
0068383,22.0097
0068384,22.0097
0068385,22.0097
0068386,22.0097
0068387,22.0097
0068388,22.0097
0068389,22.0097
0068390,22.0097
0068391,22.0097
0068392,22.0097
0068393,22.0097
0068394,22.0097
0068395,22.0097
0068396,22.0097
0068397,22.0097
0068398,22.0097
0068399,22.0097
0068400,22.0097
0068401,22.0097
0068402,22.0097
0068403,22.0097
0068404,22.0097
0068405,22.0097
0068406,22.0097
0068407,22.0097
0068408,22.0097
0068409,22.0097
0068410,22.0097
0068411,22.0097
0068412,22.0097
0068413,22.0097
0068414,22.0097
0068415,22.0098
0068416,22.01
0068417,22.0108
0068418,22.0136
0068419,22.0221
0068420,22.0463
0068421,22.1091
0068422,22.2591
0068423,22.5875
0068424,23.2452
0068425,24.4484
0068426,26.4534
0068427,29.4841
0068428,33.6153
0068429,38.6443
0068430,44.0194
0068431,48.8924
0068432,52.3199
0068433,53.5569
0068434,52.3199
0068435,48.8924
0068436,44.0194
0068437,38.6443
0068438,33.6153
0068439,29.4841
0068440,26.4534
0068441,24.4484
0068442,23.2452
0068443,22.5875
0068444,22.2591
0068445,22.1091
0068446,22.0463
0068447,22.0221
0068448,22.0136
0068449,22.0108
0068450,22.01
0068451,22.0098
0068452,22.0097
0068453,22.0097
0068454,22.0097
0068455,26.8827
0068456,26.8827
0068457,26.8827
0068458,26.8827
0068459,26.8827
0068460,26.8827
0068461,26.8827
0068462,26.8827
0068463,26.8827
0068464,26.8827
0068465,26.8827
0068466,26.8827
0068467,26.8827
0068468,26.8827
0068469,26.8827
0068470,26.8827
0068471,26.8827
0068472,26.8827
0068473,26.8827
0068474,26.8827
0068475,26.8827
0068476,26.8827
0068477,26.8827
0068478,26.8827
0068479,26.8827
0068480,26.8827
0068481,26.8827
0068482,26.8827
0068483,26.8827
0068484,26.8827
0068485,26.8827
0068486,26.8827
0068487,26.8828
0068488,26.883
0068489,26.8838
0068490,26.8866
0068491,26.8951
0068492,26.9193
0068493,26.9821
0068494,27.1322
0068495,27.4605
0068496,28.1182
0068497,29.3215
0068498,31.3264
0068499,34.3571
0068500,38.4883
0068501,43.5173
0068502,48.8924
0068503,53.7654
0068504,57.1929
0068505,58.4299
0068506,57.1929
0068507,53.7654
0068508,48.8924
0068509,43.5173
0068510,38.4883
0068511,34.3571
0068512,31.3264
0068513,29.3215
0068514,28.1182
0068515,27.4605
0068516,27.1322
0068517,26.9821
0068518,26.9193
0068519,26.8951
0068520,26.8866
0068521,26.8838
0068522,26.883
0068523,26.8828
0068524,26.8827
0068525,26.8827
0068526,26.8827
0068527,2.2317e+55
0068528,2.2317e+55
0068529,2.2317e+55
0068530,2.2317e+55
0068531,2.2317e+55
0068532,2.2317e+55
0068533,2.2317e+55
0068534,2.2317e+55
0068535,2.2317e+55
0068536,2.2317e+55
0068537,2.2317e+55
0068538,2.2317e+55
0068539,2.2317e+55
0068540,2.2317e+55
0068541,2.2317e+55
0068542,2.2317e+55
0068543,2.2317e+55
0068544,2.2317e+55
0068545,2.2317e+55
0068546,2.2317e+55
0068547,2.2317e+55
0068548,2.2317e+55
0068549,2.2317e+55
0068550,2.2317e+55
0068551,2.2317e+55
0068552,2.2317e+55
0068553,2.2317e+55
0068554,2.2317e+55
0068555,2.2317e+55
0068556,2.2317e+55
0068557,2.2317e+55
0068558,2.2317e+55
0068559,2.2317e+55
0068560,2.2317e+55
0068561,2.2317e+55
0068562,2.2317e+55
0068563,2.2317e+55
0068564,2.2317e+55
0068565,2.2317e+55
0068566,2.2317e+55
0068567,2.2317e+55
0068568,2.2317e+55
0068569,2.2317e+55
0068570,2.2317e+55
0068571,2.2317e+55
0068572,2.2317e+55
0068573,2.2317e+55
0068574,2.2317e+55
0068575,2.2317e+55
0068576,2.2317e+55
0068577,2.2317e+55
0068578,2.2317e+55
0068579,2.2317e+55
0068580,2.2317e+55
0068581,2.2317e+55
0068582,2.2317e+55
0068583,2.2317e+55
0068584,2.2317e+55
0068585,2.2317e+55
0068586,2.2317e+55
0068587,2.2317e+55
0068588,2.2317e+55
0068589,2.2317e+55
0068590,2.2317e+55
0068591,2.2317e+55
0068592,2.2317e+55
0068593,2.2317e+55
0068594,2.2317e+55
0068595,2.2317e+55
0068596,2.2317e+55
0068597,2.2317e+55
0068598,2.2317e+55
0068599,2.2317e+55
0068600,2.2317e+55
0068601,2.2317e+55
0068602,2.2317e+55
0068603,2.2317e+55
0068604,2.2317e+55
0068605,2.2317e+55
0068606,2.2317e+55
0068607,2.2317e+55
0068608,2.2317e+55
0068609,2.2317e+55
0068610,2.2317e+55
0068611,2.2317e+55
0068612,2.2317e+55
0068613,2.2317e+55
0068614,2.2317e+55
0068615,2.2317e+55
0068616,2.2317e+55
0068617,2.2317e+55
0068618,2.2317e+55
0068619,2.2317e+55
0068620,2.2317e+55
0068621,2.2317e+55
0068622,2.2317e+55
0068623,2.2317e+55
0068624,2.2317e+55
0068625,2.2317e+55
0068626,2.2317e+55
0068627,2.2317e+55
0068628,2.2317e+55
0068629,2.2317e+55
0068630,2.2317e+55
0068631,2.2317e+55
0068632,2.2317e+55
0068633,2.2317e+55
0068634,2.2317e+55
0068635,2.2317e+55
0068636,2.2317e+55
0068637,2.2317e+55
0068638,2.2317e+55
0068639,2.2317e+55
0068640,2.2317e+55
0068641,2.2317e+55
0068642,2.2317e+55
0068643,2.2317e+55
0068644,2.2317e+55
0068645,2.2317e+55
0068646,2.2317e+55
0068647,2.2317e+55
0068648,2.2317e+55
0068649,2.2317e+55
0068650,2.2317e+55
0068651,2.2317e+55
0068652,2.2317e+55
0068653,2.2317e+55
0068654,2.2317e+55
0068655,2.2317e+55
0068656,2.2317e+55
0068657,2.2317e+55
0068658,2.2317e+55
0068659,2.2317e+55
0068660,2.2317e+55
0068661,2.2317e+55
0068662,2.2317e+55
0068663,2.2317e+55
0068664,2.2317e+55
0068665,2.2317e+55
0068666,2.2317e+55
0068667,2.2317e+55
0068668,2.2317e+55
0068669,2.2317e+55
0068670,2.2317e+55
0068671,2.2317e+55
0068672,2.2317e+55
0068673,2.2317e+55
0068674,2.2317e+55
0068675,2.2317e+55
0068676,2.2317e+55
0068677,2.2317e+55
0068678,2.2317e+55
0068679,2.2317e+55
0068680,2.2317e+55
0068681,2.2317e+55
0068682,2.2317e+55
0068683,2.2317e+55
0068684,2.2317e+55
0068685,2.2317e+55
0068686,2.2317e+55
0068687,2.2317e+55
0068688,2.2317e+55
0068689,2.2317e+55
0068690,2.2317e+55
0068691,2.2317e+55
0068692,2.2317e+55
0068693,2.2317e+55
0068694,2.2317e+55
0068695,2.2317e+55
0068696,2.2317e+55
0068697,2.2317e+55
0068698,2.2317e+55
0068699,2.2317e+55
0068700,2.2317e+55
0068701,2.2317e+55
0068702,2.2317e+55
0068703,2.2317e+55
0068704,2.2317e+55
0068705,2.2317e+55
0068706,2.2317e+55
0068707,2.2317e+55
0068708,2.2317e+55
0068709,2.2317e+55
0068710,2.2317e+55
0068711,2.2317e+55
0068712,2.2317e+55
0068713,2.2317e+55
0068714,2.2317e+55
0068715,2.2317e+55
0068716,2.2317e+55
0068717,2.2317e+55
0068718,2.2317e+55
0068719,2.2317e+55
0068720,2.2317e+55
0068721,2.2317e+55
0068722,2.2317e+55
0068723,2.2317e+55
0068724,2.2317e+55
0068725,2.2317e+55
0068726,2.2317e+55
0068727,2.2317e+55
0068728,2.2317e+55
0068729,2.2317e+55
0068730,2.2317e+55
0068731,2.2317e+55
0068732,2.2317e+55
0068733,2.2317e+55
0068734,2.2317e+55
0068735,2.2317e+55
0068736,2.2317e+55
0068737,2.2317e+55
0068738,2.2317e+55
0068739,2.2317e+55
0068740,2.2317e+55
0068741,2.2317e+55
0068742,2.2317e+55
0068743,2.2317e+55
0068744,2.2317e+55
0068745,2.2317e+55
0068746,2.2317e+55
0068747,2.2317e+55
0068748,2.2317e+55
0068749,2.2317e+55
0068750,2.2317e+55
0068751,2.2317e+55
0068752,2.2317e+55
0068753,2.2317e+55
0068754,2.2317e+55
0068755,2.2317e+55
0068756,2.2317e+55
0068757,2.2317e+55
0068758,2.2317e+55
0068759,2.2317e+55
0068760,2.2317e+55
0068761,2.2317e+55
0068762,2.2317e+55
0068763,2.2317e+55
0068764,2.2317e+55
0068765,2.2317e+55
0068766,2.2317e+55
0068767,2.2317e+55
0068768,2.2317e+55
0068769,2.2317e+55
0068770,2.2317e+55
0068771,2.2317e+55
0068772,2.2317e+55
0068773,2.2317e+55
0068774,2.2317e+55
0068775,2.2317e+55
0068776,2.2317e+55
0068777,2.2317e+55
0068778,2.2317e+55
0068779,2.2317e+55
0068780,2.2317e+55
0068781,2.2317e+55
0068782,2.2317e+55
0068783,2.2317e+55
0068784,2.2317e+55
0068785,2.2317e+55
0068786,2.2317e+55
0068787,2.2317e+55
0068788,2.2317e+55
0068789,2.2317e+55
0068790,2.2317e+55
0068791,2.2317e+55
0068792,2.2317e+55
0068793,2.2317e+55
0068794,2.2317e+55
0068795,2.2317e+55
0068796,2.2317e+55
0068797,2.2317e+55
0068798,2.2317e+55
0068799,2.2317e+55
0068800,2.2317e+55
0068801,2.2317e+55
0068802,2.2317e+55
0068803,2.2317e+55
0068804,2.2317e+55
0068805,2.2317e+55
0068806,2.2317e+55
0068807,2.2317e+55
0068808,2.2317e+55
0068809,2.2317e+55
0068810,2.2317e+55
0068811,2.2317e+55
0068812,2.2317e+55
0068813,2.2317e+55
0068814,2.2317e+55
0068815,2.2317e+55
0068816,2.2317e+55
0068817,2.2317e+55
0068818,2.2317e+55
0068819,2.2317e+55
0068820,2.2317e+55
0068821,2.2317e+55
0068822,2.2317e+55
0068823,2.2317e+55
0068824,2.2317e+55
0068825,2.2317e+55
0068826,2.2317e+55
0068827,2.2317e+55
0068828,2.2317e+55
0068829,2.2317e+55
0068830,2.2317e+55
0068831,2.2317e+55
0068832,2.2317e+55
0068833,2.2317e+55
0068834,2.2317e+55
0068835,2.2317e+55
0068836,2.2317e+55
0068837,2.2317e+55
0068838,2.2317e+55
0068839,2.2317e+55
0068840,2.2317e+55
0068841,2.2317e+55
0068842,2.2317e+55
0068843,2.2317e+55
0068844,2.2317e+55
0068845,2.2317e+55
0068846,2.2317e+55
0068847,2.2317e+55
0068848,2.2317e+55
0068849,2.2317e+55
0068850,2.2317e+55
0068851,2.2317e+55
0068852,2.2317e+55
0068853,2.2317e+55
0068854,2.2317e+55
0068855,2.2317e+55
0068856,2.2317e+55
0068857,2.2317e+55
0068858,2.2317e+55
0068859,2.2317e+55
0068860,2.2317e+55
0068861,2.2317e+55
0068862,2.2317e+55
0068863,2.2317e+55
0068864,2.2317e+55
0068865,2.2317e+55
0068866,2.2317e+55
0068867,2.2317e+55
0068868,2.2317e+55
0068869,2.2317e+55
0068870,2.2317e+55
0068871,2.2317e+55
0068872,2.2317e+55
0068873,2.2317e+55
0068874,2.2317e+55
0068875,2.2317e+55
0068876,2.2317e+55
0068877,2.2317e+55
0068878,2.2317e+55
0068879,2.2317e+55
0068880,2.2317e+55
0068881,2.2317e+55
0068882,2.2317e+55
0068883,2.2317e+55
0068884,2.2317e+55
0068885,2.2317e+55
0068886,2.2317e+55
0068887,2.2317e+55
0068888,2.2317e+55
0068889,2.2317e+55
0068890,2.2317e+55
0068891,2.2317e+55
0068892,2.2317e+55
0068893,2.2317e+55
0068894,2.2317e+55
0068895,2.2317e+55
0068896,2.2317e+55
0068897,2.2317e+55
0068898,2.2317e+55
0068899,2.2317e+55
0068900,2.2317e+55
0068901,2.2317e+55
0068902,2.2317e+55
0068903,2.2317e+55
0068904,2.2317e+55
0068905,2.2317e+55
0068906,2.2317e+55
0068907,2.2317e+55
0068908,2.2317e+55
0068909,2.2317e+55
0068910,2.2317e+55
0068911,2.2317e+55
0068912,2.2317e+55
0068913,2.2317e+55
0068914,2.2317e+55
0068915,2.2317e+55
0068916,2.2317e+55
0068917,2.2317e+55
0068918,2.2317e+55
0068919,2.2317e+55
0068920,2.2317e+55
0068921,2.2317e+55
0068922,2.2317e+55
0068923,2.2317e+55
0068924,2.2317e+55
0068925,2.2317e+55
0068926,2.2317e+55
0068927,2.2317e+55
0068928,2.2317e+55
0068929,2.2317e+55
0068930,2.2317e+55
0068931,2.2317e+55
0068932,2.2317e+55
0068933,2.2317e+55
0068934,2.2317e+55
0068935,2.2317e+55
0068936,2.2317e+55
0068937,2.2317e+55
0068938,2.2317e+55
0068939,2.2317e+55
0068940,2.2317e+55
0068941,2.2317e+55
0068942,2.2317e+55
0068943,2.2317e+55
0068944,2.2317e+55
0068945,2.2317e+55
0068946,2.2317e+55
0068947,2.2317e+55
0068948,2.2317e+55
0068949,2.2317e+55
0068950,2.2317e+55
0068951,2.2317e+55
0068952,2.2317e+55
0068953,2.2317e+55
0068954,2.2317e+55
0068955,2.2317e+55
0068956,2.2317e+55
0068957,2.2317e+55
0068958,2.2317e+55
0068959,2.2317e+55
0068960,2.2317e+55
0068961,2.2317e+55
0068962,2.2317e+55
0068963,2.2317e+55
0068964,2.2317e+55
0068965,2.2317e+55
0068966,2.2317e+55
0068967,2.2317e+55
0068968,2.2317e+55
0068969,2.2317e+55
0068970,2.2317e+55
0068971,2.2317e+55
0068972,2.2317e+55
0068973,2.2317e+55
0068974,2.2317e+55
0068975,2.2317e+55
0068976,2.2317e+55
0068977,2.2317e+55
0068978,2.2317e+55
0068979,2.2317e+55
0068980,2.2317e+55
0068981,2.2317e+55
0068982,2.2317e+55
0068983,2.2317e+55
0068984,2.2317e+55
0068985,2.2317e+55
0068986,2.2317e+55
0068987,2.2317e+55
0068988,2.2317e+55
0068989,2.2317e+55
0068990,2.2317e+55
0068991,2.2317e+55
0068992,2.2317e+55
0068993,2.2317e+55
0068994,2.2317e+55
0068995,2.2317e+55
0068996,2.2317e+55
0068997,2.2317e+55
0068998,2.2317e+55
0068999,2.2317e+55
0069000,2.2317e+55
0069001,2.2317e+55
0069002,2.2317e+55
0069003,2.2317e+55
0069004,2.2317e+55
0069005,2.2317e+55
0069006,2.2317e+55
0069007,2.2317e+55
0069008,2.2317e+55
0069009,2.2317e+55
0069010,2.2317e+55
0069011,2.2317e+55
0069012,2.2317e+55
0069013,2.2317e+55
0069014,2.2317e+55
0069015,2.2317e+55
0069016,2.2317e+55
0069017,2.2317e+55
0069018,2.2317e+55
0069019,2.2317e+55
0069020,2.2317e+55
0069021,2.2317e+55
0069022,2.2317e+55
0069023,2.2317e+55
0069024,2.2317e+55
0069025,2.2317e+55
0069026,2.2317e+55
0069027,2.2317e+55
0069028,2.2317e+55
0069029,2.2317e+55
0069030,2.2317e+55
0069031,2.2317e+55
0069032,2.2317e+55
0069033,2.2317e+55
0069034,2.2317e+55
0069035,2.2317e+55
0069036,2.2317e+55
0069037,2.2317e+55
0069038,2.2317e+55
0069039,2.2317e+55
0069040,2.2317e+55
0069041,2.2317e+55
0069042,2.2317e+55
0069043,2.2317e+55
0069044,2.2317e+55
0069045,2.2317e+55
0069046,2.2317e+55
0069047,2.2317e+55
0069048,2.2317e+55
0069049,2.2317e+55
0069050,2.2317e+55
0069051,2.2317e+55
0069052,2.2317e+55
0069053,2.2317e+55
0069054,2.2317e+55
0069055,2.2317e+55
0069056,2.2317e+55
0069057,2.2317e+55
0069058,2.2317e+55
0069059,2.2317e+55
0069060,2.2317e+55
0069061,2.2317e+55
0069062,2.2317e+55
0069063,2.2317e+55
0069064,2.2317e+55
0069065,2.2317e+55
0069066,2.2317e+55
0069067,2.2317e+55
0069068,2.2317e+55
0069069,2.2317e+55
0069070,2.2317e+55
0069071,2.2317e+55
0069072,2.2317e+55
0069073,2.2317e+55
0069074,2.2317e+55
0069075,2.2317e+55
0069076,2.2317e+55
0069077,2.2317e+55
0069078,2.2317e+55
0069079,2.2317e+55
0069080,2.2317e+55
0069081,2.2317e+55
0069082,2.2317e+55
0069083,2.2317e+55
0069084,2.2317e+55
0069085,2.2317e+55
0069086,2.2317e+55
0069087,2.2317e+55
0069088,2.2317e+55
0069089,2.2317e+55
0069090,2.2317e+55
0069091,2.2317e+55
0069092,2.2317e+55
0069093,2.2317e+55
0069094,2.2317e+55
0069095,2.2317e+55
0069096,2.2317e+55
0069097,2.2317e+55
0069098,2.2317e+55
0069099,2.2317e+55
0069100,2.2317e+55
0069101,2.2317e+55
0069102,2.2317e+55
0069103,2.2317e+55
0069104,2.2317e+55
0069105,2.2317e+55
0069106,2.2317e+55
0069107,2.2317e+55
0069108,2.2317e+55
0069109,2.2317e+55
0069110,2.2317e+55
0069111,2.2317e+55
0069112,2.2317e+55
0069113,2.2317e+55
0069114,2.2317e+55
0069115,2.2317e+55
0069116,2.2317e+55
0069117,2.2317e+55
0069118,2.2317e+55
0069119,2.2317e+55
0069120,2.2317e+55
0069121,2.2317e+55
0069122,2.2317e+55
0069123,2.2317e+55
0069124,2.2317e+55
0069125,2.2317e+55
0069126,2.2317e+55
0069127,2.2317e+55
0069128,2.2317e+55
0069129,2.2317e+55
0069130,2.2317e+55
0069131,2.2317e+55
0069132,2.2317e+55
0069133,2.2317e+55
0069134,2.2317e+55
0069135,2.2317e+55
0069136,2.2317e+55
0069137,2.2317e+55
0069138,2.2317e+55
0069139,2.2317e+55
0069140,2.2317e+55
0069141,2.2317e+55
0069142,2.2317e+55
0069143,2.2317e+55
0069144,2.2317e+55
0069145,2.2317e+55
0069146,2.2317e+55
0069147,2.2317e+55
0069148,2.2317e+55
0069149,2.2317e+55
0069150,2.2317e+55
0069151,2.2317e+55
0069152,2.2317e+55
0069153,2.2317e+55
0069154,2.2317e+55
0069155,2.2317e+55
0069156,2.2317e+55
0069157,2.2317e+55
0069158,2.2317e+55
0069159,2.2317e+55
0069160,2.2317e+55
0069161,2.2317e+55
0069162,2.2317e+55
0069163,2.2317e+55
0069164,2.2317e+55
0069165,2.2317e+55
0069166,2.2317e+55
0069167,2.2317e+55
0069168,2.2317e+55
0069169,2.2317e+55
0069170,2.2317e+55
0069171,2.2317e+55
0069172,2.2317e+55
0069173,2.2317e+55
0069174,2.2317e+55
0069175,0.577806
0069176,0.577806
0069177,0.577806
0069178,0.577806
0069179,0.577806
0069180,0.577806
0069181,0.577806
0069182,0.577806
0069183,0.577806
0069184,0.577806
0069185,0.577806
0069186,0.577806
0069187,0.577806
0069188,0.577806
0069189,0.577806
0069190,0.577806
0069191,0.577806
0069192,0.577806
0069193,0.577806
0069194,0.577806
0069195,0.577806
0069196,0.577806
0069197,0.577806
0069198,0.577806
0069199,0.577806
0069200,0.577806
0069201,0.577806
0069202,0.577806
0069203,0.577806
0069204,0.577807
0069205,0.57781
0069206,0.577823
0069207,0.57788
0069208,0.578107
0069209,0.578933
0069210,0.5817
0069211,0.590225
0069212,0.614377
0069213,0.677215
0069214,0.827251
0069215,1.15561
0069216,1.81332
0069217,3.01655
0069218,5.02149
0069219,8.0522
0069220,12.1834
0069221,17.2124
0069222,22.5875
0069223,27.4605
0069224,30.888
0069225,32.125
0069226,30.888
0069227,27.4605
0069228,22.5875
0069229,17.2124
0069230,12.1834
0069231,8.0522
0069232,5.02149
0069233,3.01655
0069234,1.81332
0069235,1.15561
0069236,0.827251
0069237,0.677215
0069238,0.614377
0069239,0.590225
0069240,0.5817
0069241,0.578933
0069242,0.578107
0069243,0.57788
0069244,0.577823
0069245,0.57781
0069246,0.577807
0069247,1.23551
0069248,1.23551
0069249,1.23551
0069250,1.23551
0069251,1.23551
0069252,1.23551
0069253,1.23551
0069254,1.23551
0069255,1.23551
0069256,1.23551
0069257,1.23551
0069258,1.23551
0069259,1.23551
0069260,1.23551
0069261,1.23551
0069262,1.23551
0069263,1.23551
0069264,1.23551
0069265,1.23551
0069266,1.23551
0069267,1.23551
0069268,1.23551
0069269,1.23551
0069270,1.23551
0069271,1.23551
0069272,1.23551
0069273,1.23551
0069274,1.23551
0069275,1.23551
0069276,1.23551
0069277,1.23551
0069278,1.23553
0069279,1.23558
0069280,1.23581
0069281,1.23664
0069282,1.2394
0069283,1.24793
0069284,1.27208
0069285,1.33492
0069286,1.48495
0069287,1.81332
0069288,2.47102
0069289,3.67425
0069290,5.67919
0069291,8.70991
0069292,12.8411
0069293,17.8701
0069294,23.2452
0069295,28.1182
0069296,31.5457
0069297,32.7827
0069298,31.5457
0069299,28.1182
0069300,23.2452
0069301,17.8701
0069302,12.8411
0069303,8.70991
0069304,5.67919
0069305,3.67425
0069306,2.47102
0069307,1.81332
0069308,1.48495
0069309,1.33492
0069310,1.27208
0069311,1.24793
0069312,1.2394
0069313,1.23664
0069314,1.23581
0069315,1.23558
0069316,1.23553
0069317,1.23551
0069318,1.23551
0069319,2.43874
0069320,2.43874
0069321,2.43874
0069322,2.43874
0069323,2.43874
0069324,2.43874
0069325,2.43874
0069326,2.43874
0069327,2.43874
0069328,2.43874
0069329,2.43874
0069330,2.43874
0069331,2.43874
0069332,2.43874
