query,x[m],y[m],z[m],th[deg],ph[deg],query_pix,dilated_pix,lapse time[ms]
0,\workspa,e\UMap\S,N\gazebo,am\que,\query,0,0,729
DB No.,x[m],y[m],z[m],th[deg],ph[deg],A,B,Bcon,C,D,E,Econ,F,sim_index,SPV_and,SPV_in, SPV_db 
0091438,-007.800,-000.800,0000.200,0275.0,0000.0,0,0,0,0,2418,17760,10388,41262,0,0,0,0
0091439,-007.600,-000.800,0000.200,0275.0,0000.0,0,0,0,0,2883,22740,13600,35817,0,0,0,0
0091440,-007.400,-000.800,0000.200,0275.0,0000.0,0,0,0,0,2981,23663,14025,34796,0,0,0,0
0091441,-007.200,-000.800,0000.200,0275.0,0000.0,0,0,0,0,2656,20438,11937,38346,0,0,0,0
0091442,-007.000,-000.800,0000.200,0275.0,0000.0,0,0,0,0,2602,21117,12245,37721,0,0,0,0
0091443,-006.800,-000.800,0000.200,0275.0,0000.0,0,0,0,0,2774,21804,12637,36862,0,0,0,0
0091444,-006.600,-000.800,0000.200,0275.0,0000.0,0,0,0,0,2279,18723,10471,40438,0,0,0,0
0091445,-006.400,-000.800,0000.200,0275.0,0000.0,0,0,0,0,1240,15076,8119,45124,0,0,0,0
0091446,-006.200,-000.800,0000.200,0275.0,0000.0,0,0,0,0,971,12733,6852,47736,0,0,0,0
0091447,-006.000,-000.800,0000.200,0275.0,0000.0,0,0,0,0,961,12773,6860,47706,0,0,0,0
0091448,-005.800,-000.800,0000.200,0275.0,0000.0,0,0,0,0,1013,13087,7079,47340,0,0,0,0
0091449,-005.600,-000.800,0000.200,0275.0,0000.0,0,0,0,0,1239,15019,8029,45182,0,0,0,0
0091450,-005.400,-000.800,0000.200,0275.0,0000.0,0,0,0,0,1225,14500,7900,45715,0,0,0,0
0091451,-005.200,-000.800,0000.200,0275.0,0000.0,0,0,0,0,951,12531,6758,47958,0,0,0,0
0091452,-005.000,-000.800,0000.200,0275.0,0000.0,0,0,0,0,975,12876,6956,47589,0,0,0,0
0091453,-004.800,-000.800,0000.200,0275.0,0000.0,0,0,0,0,1016,13108,7095,47316,0,0,0,0
0091454,-004.600,-000.800,0000.200,0275.0,0000.0,0,0,0,0,1240,15073,8120,45127,0,0,0,0
0091455,-004.400,-000.800,0000.200,0275.0,0000.0,0,0,0,0,973,12741,6865,47726,0,0,0,0
0091456,-004.200,-000.800,0000.200,0275.0,0000.0,0,0,0,0,990,12861,6973,47589,0,0,0,0
0091457,-004.000,-000.800,0000.200,0275.0,0000.0,0,0,0,0,1001,13119,7079,47320,0,0,0,0
0091458,-003.800,-000.800,0000.200,0275.0,0000.0,0,0,0,0,1276,15249,8227,44915,0,0,0,0
0091459,-003.600,-000.800,0000.200,0275.0,0000.0,0,0,0,0,1214,14868,7925,45358,0,0,0,0
0091460,-003.400,-000.800,0000.200,0275.0,0000.0,0,0,0,0,975,12759,6873,47706,0,0,0,0
0091461,-003.200,-000.800,0000.200,0275.0,0000.0,0,0,0,0,974,12865,6950,47601,0,0,0,0
0091462,-003.000,-000.800,0000.200,0275.0,0000.0,0,0,0,0,1002,12992,6990,47446,0,0,0,0
0091463,-002.800,-000.800,0000.200,0275.0,0000.0,0,0,0,0,1244,14960,8052,45236,0,0,0,0
0091464,-002.600,-000.800,0000.200,0275.0,0000.0,0,0,0,0,1008,13134,7101,47298,0,0,0,0
0091465,-002.400,-000.800,0000.200,0275.0,0000.0,0,0,0,0,1484,16128,8883,43828,0,0,0,0
0091466,-002.200,-000.800,0000.200,0275.0,0000.0,0,0,0,0,2115,19851,11185,39474,0,0,0,0
0091467,-002.000,-000.800,0000.200,0275.0,0000.0,0,0,0,0,2087,20228,11049,39125,0,0,0,0
0091468,-001.800,-000.800,0000.200,0275.0,0000.0,0,0,0,0,1983,19528,10639,39929,0,0,0,0
0091469,-001.600,-000.800,0000.200,0275.0,0000.0,0,0,0,0,1745,18565,10300,41130,0,0,0,0
0091470,-001.400,-000.800,0000.200,0275.0,0000.0,0,0,0,0,1999,21566,12377,37875,0,0,0,0
0091471,-001.200,-000.800,0000.200,0275.0,0000.0,0,0,0,0,1833,19259,10880,40348,0,0,0,0
0091472,-001.000,-000.800,0000.200,0275.0,0000.0,0,0,0,0,2124,18979,10788,40337,0,0,0,0
0091473,-000.800,-000.800,0000.200,0275.0,0000.0,0,0,0,0,1572,15426,8464,44442,0,0,0,0
0091474,-000.600,-000.800,0000.200,0275.0,0000.0,0,0,0,0,1579,16636,9111,43225,0,0,0,0
0091475,-000.400,-000.800,0000.200,0275.0,0000.0,0,0,0,0,2024,19729,10904,39687,0,0,0,0
0091476,-000.200,-000.800,0000.200,0275.0,0000.0,0,0,0,0,2021,19524,10724,39895,0,0,0,0
0091477,-000.000,-000.800,0000.200,0275.0,0000.0,0,0,0,0,2360,23725,13452,35355,0,0,0,0
0091478,0000.200,-000.800,0000.200,0275.0,0000.0,0,0,0,0,1757,19403,10769,40280,0,0,0,0
0091479,0000.400,-000.800,0000.200,0275.0,0000.0,0,0,0,0,1570,17211,9594,42659,0,0,0,0
0091480,0000.600,-000.800,0000.200,0275.0,0000.0,0,0,0,0,1624,17894,9851,41922,0,0,0,0
0091481,0000.800,-000.800,0000.200,0275.0,0000.0,0,0,0,0,2062,20648,11390,38730,0,0,0,0
0091482,0001.000,-000.800,0000.200,0275.0,0000.0,0,0,0,0,1647,16926,9388,42867,0,0,0,0
0091483,0001.200,-000.800,0000.200,0275.0,0000.0,0,0,0,0,961,12773,6860,47706,0,0,0,0
0091484,0001.400,-000.800,0000.200,0275.0,0000.0,0,0,0,0,975,12857,6962,47608,0,0,0,0
0091485,0001.600,-000.800,0000.200,0275.0,0000.0,0,0,0,0,231,3693,1850,57516,0,0,0,0
0091486,0001.800,-000.800,0000.200,0275.0,0000.0,0,0,0,0,1254,15063,8134,45123,0,0,0,0
0091487,0002.000,-000.800,0000.200,0275.0,0000.0,0,0,0,0,1052,13403,7238,46985,0,0,0,0
0091488,-010.000,-000.600,0000.200,0275.0,0000.0,0,0,0,0,2109,20082,11392,39249,0,0,0,0
0091489,-009.800,-000.600,0000.200,0275.0,0000.0,0,0,0,0,2413,22337,12509,36690,0,0,0,0
0091490,-009.600,-000.600,0000.200,0275.0,0000.0,0,0,0,0,2087,20085,11007,39268,0,0,0,0
0091491,-009.400,-000.600,0000.200,0275.0,0000.0,0,0,0,0,1833,18776,10319,40831,0,0,0,0
0091492,-009.200,-000.600,0000.200,0275.0,0000.0,0,0,0,0,2354,21831,12356,37255,0,0,0,0
0091493,-009.000,-000.600,0000.200,0275.0,0000.0,0,0,0,0,2318,22187,12584,36935,0,0,0,0
0091494,-008.800,-000.600,0000.200,0275.0,0000.0,0,0,0,0,2118,20206,11624,39116,0,0,0,0
0091495,-008.600,-000.600,0000.200,0275.0,0000.0,0,0,0,0,1929,17683,9936,41828,0,0,0,0
0091496,-008.400,-000.600,0000.200,0275.0,0000.0,0,0,0,0,1478,15185,8504,44777,0,0,0,0
0091497,-008.200,-000.600,0000.200,0275.0,0000.0,0,0,0,0,1509,14441,7995,45490,0,0,0,0
0091498,-008.000,-000.600,0000.200,0275.0,0000.0,0,0,0,0,2813,17941,10596,40686,0,0,0,0
0091499,-007.800,-000.600,0000.200,0275.0,0000.0,0,0,0,0,3056,20741,12332,37643,0,0,0,0
0091500,-007.600,-000.600,0000.200,0275.0,0000.0,0,0,0,0,3034,22456,13264,35950,0,0,0,0
0091501,-007.400,-000.600,0000.200,0275.0,0000.0,0,0,0,0,3024,22220,13155,36196,0,0,0,0
0091502,-007.200,-000.600,0000.200,0275.0,0000.0,0,0,0,0,2584,18584,10798,40272,0,0,0,0
0091503,-007.000,-000.600,0000.200,0275.0,0000.0,0,0,0,0,2684,18973,10972,39783,0,0,0,0
0091504,-006.800,-000.600,0000.200,0275.0,0000.0,0,0,0,0,2686,19850,11536,38904,0,0,0,0
0091505,-006.600,-000.600,0000.200,0275.0,0000.0,0,0,0,0,2596,20147,11555,38697,0,0,0,0
0091506,-006.400,-000.600,0000.200,0275.0,0000.0,0,0,0,0,1655,16101,9133,43684,0,0,0,0
0091507,-006.200,-000.600,0000.200,0275.0,0000.0,0,0,0,0,1197,13057,7252,47186,0,0,0,0
0091508,-006.000,-000.600,0000.200,0275.0,0000.0,0,0,0,0,978,12048,6653,48414,0,0,0,0
0091509,-005.800,-000.600,0000.200,0275.0,0000.0,0,0,0,0,1232,14015,7740,46193,0,0,0,0
0091510,-005.600,-000.600,0000.200,0275.0,0000.0,0,0,0,0,1219,14026,7666,46195,0,0,0,0
0091511,-005.400,-000.600,0000.200,0275.0,0000.0,0,0,0,0,1198,13845,7575,46397,0,0,0,0
0091512,-005.200,-000.600,0000.200,0275.0,0000.0,0,0,0,0,969,11928,6634,48543,0,0,0,0
0091513,-005.000,-000.600,0000.200,0275.0,0000.0,0,0,0,0,989,12048,6663,48403,0,0,0,0
0091514,-004.800,-000.600,0000.200,0275.0,0000.0,0,0,0,0,1232,14123,7751,46085,0,0,0,0
0091515,-004.600,-000.600,0000.200,0275.0,0000.0,0,0,0,0,1217,13968,7640,46255,0,0,0,0
0091516,-004.400,-000.600,0000.200,0275.0,0000.0,0,0,0,0,1196,13284,7398,46960,0,0,0,0
0091517,-004.200,-000.600,0000.200,0275.0,0000.0,0,0,0,0,930,11615,6439,48895,0,0,0,0
0091518,-004.000,-000.600,0000.200,0275.0,0000.0,0,0,0,0,1244,13571,7589,46625,0,0,0,0
0091519,-003.800,-000.600,0000.200,0275.0,0000.0,0,0,0,0,1231,14126,7754,46083,0,0,0,0
0091520,-003.600,-000.600,0000.200,0275.0,0000.0,0,0,0,0,1209,13815,7566,46416,0,0,0,0
0091521,-003.400,-000.600,0000.200,0275.0,0000.0,0,0,0,0,953,11832,6543,48655,0,0,0,0
0091522,-003.200,-000.600,0000.200,0275.0,0000.0,0,0,0,0,980,12070,6668,48390,0,0,0,0
0091523,-003.000,-000.600,0000.200,0275.0,0000.0,0,0,0,0,1247,14232,7848,45961,0,0,0,0
0091524,-002.800,-000.600,0000.200,0275.0,0000.0,0,0,0,0,1258,14231,7820,45951,0,0,0,0
0091525,-002.600,-000.600,0000.200,0275.0,0000.0,0,0,0,0,1528,15224,8409,44688,0,0,0,0
0091526,-002.400,-000.600,0000.200,0275.0,0000.0,0,0,0,0,1696,16458,9383,43286,0,0,0,0
0091527,-002.200,-000.600,0000.200,0275.0,0000.0,0,0,0,0,2023,18868,10623,40549,0,0,0,0
0091528,-002.000,-000.600,0000.200,0275.0,0000.0,0,0,0,0,1950,18586,10173,40904,0,0,0,0
0091529,-001.800,-000.600,0000.200,0275.0,0000.0,0,0,0,0,1794,18335,10007,41311,0,0,0,0
0091530,-001.600,-000.600,0000.200,0275.0,0000.0,0,0,0,0,2073,19944,11262,39423,0,0,0,0
0091531,-001.400,-000.600,0000.200,0275.0,0000.0,0,0,0,0,2105,20406,11674,38929,0,0,0,0
0091532,-001.200,-000.600,0000.200,0275.0,0000.0,0,0,0,0,2383,22481,12790,36576,0,0,0,0
0091533,-001.000,-000.600,0000.200,0275.0,0000.0,0,0,0,0,2299,20414,11389,38727,0,0,0,0
0091534,-000.800,-000.600,0000.200,0275.0,0000.0,0,0,0,0,1886,16619,9169,42935,0,0,0,0
0091535,-000.600,-000.600,0000.200,0275.0,0000.0,0,0,0,0,2017,17335,9628,42088,0,0,0,0
0091536,-000.400,-000.600,0000.200,0275.0,0000.0,0,0,0,0,2331,21019,11631,38090,0,0,0,0
0091537,-000.200,-000.600,0000.200,0275.0,0000.0,0,0,0,0,2482,22953,12917,36005,0,0,0,0
0091538,-000.000,-000.600,0000.200,0275.0,0000.0,0,0,0,0,2425,22068,12526,36947,0,0,0,0
0091539,0000.200,-000.600,0000.200,0275.0,0000.0,0,0,0,0,1933,19086,10989,40421,0,0,0,0
0091540,0000.400,-000.600,0000.200,0275.0,0000.0,0,0,0,0,1567,16272,9044,43601,0,0,0,0
0091541,0000.600,-000.600,0000.200,0275.0,0000.0,0,0,0,0,1991,18604,10249,40845,0,0,0,0
0091542,0000.800,-000.600,0000.200,0275.0,0000.0,0,0,0,0,1851,19024,10517,40565,0,0,0,0
0091543,0001.000,-000.600,0000.200,0275.0,0000.0,0,0,0,0,1641,16829,9378,42970,0,0,0,0
0091544,0001.200,-000.600,0000.200,0275.0,0000.0,0,0,0,0,1268,13729,7708,46443,0,0,0,0
0091545,0001.400,-000.600,0000.200,0275.0,0000.0,0,0,0,0,1297,15596,8906,44547,0,0,0,0
0091546,0001.600,-000.600,0000.200,0275.0,0000.0,0,0,0,0,180,3240,1616,58020,0,0,0,0
0091547,0001.800,-000.600,0000.200,0275.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0091548,0002.000,-000.600,0000.200,0275.0,0000.0,0,0,0,0,159,1077,604,60204,0,0,0,0
0091549,-010.000,-000.400,0000.200,0275.0,0000.0,0,0,0,0,2386,20768,11731,38286,0,0,0,0
0091550,-009.800,-000.400,0000.200,0275.0,0000.0,0,0,0,0,2339,20666,11576,38435,0,0,0,0
0091551,-009.600,-000.400,0000.200,0275.0,0000.0,0,0,0,0,2060,18932,10539,40448,0,0,0,0
0091552,-009.400,-000.400,0000.200,0275.0,0000.0,0,0,0,0,2019,20634,11292,38787,0,0,0,0
0091553,-009.200,-000.400,0000.200,0275.0,0000.0,0,0,0,0,2202,20832,11644,38406,0,0,0,0
0091554,-009.000,-000.400,0000.200,0275.0,0000.0,0,0,0,0,2249,21426,12115,37765,0,0,0,0
0091555,-008.800,-000.400,0000.200,0275.0,0000.0,0,0,0,0,2665,23361,13271,35414,0,0,0,0
0091556,-008.600,-000.400,0000.200,0275.0,0000.0,0,0,0,0,2063,19150,10649,40227,0,0,0,0
0091557,-008.400,-000.400,0000.200,0275.0,0000.0,0,0,0,0,1561,14830,8140,45049,0,0,0,0
0091558,-008.200,-000.400,0000.200,0275.0,0000.0,0,0,0,0,2085,15574,8948,43781,0,0,0,0
0091559,-008.000,-000.400,0000.200,0275.0,0000.0,0,0,0,0,2618,19178,11121,39644,0,0,0,0
0091560,-007.800,-000.400,0000.200,0275.0,0000.0,0,0,0,0,3208,20981,12394,37251,0,0,0,0
0091561,-007.600,-000.400,0000.200,0275.0,0000.0,0,0,0,0,2764,19426,11426,39250,0,0,0,0
0091562,-007.400,-000.400,0000.200,0275.0,0000.0,0,0,0,0,3011,20704,12216,37725,0,0,0,0
0091563,-007.200,-000.400,0000.200,0275.0,0000.0,0,0,0,0,2838,19419,11394,39183,0,0,0,0
0091564,-007.000,-000.400,0000.200,0275.0,0000.0,0,0,0,0,2642,17758,10234,41040,0,0,0,0
0091565,-006.800,-000.400,0000.200,0275.0,0000.0,0,0,0,0,2782,20191,11564,38467,0,0,0,0
0091566,-006.600,-000.400,0000.200,0275.0,0000.0,0,0,0,0,2713,20421,11747,38306,0,0,0,0
0091567,-006.400,-000.400,0000.200,0275.0,0000.0,0,0,0,0,2012,16772,9511,42656,0,0,0,0
0091568,-006.200,-000.400,0000.200,0275.0,0000.0,0,0,0,0,1182,13100,7244,47158,0,0,0,0
0091569,-006.000,-000.400,0000.200,0275.0,0000.0,0,0,0,0,972,11389,6367,49079,0,0,0,0
0091570,-005.800,-000.400,0000.200,0275.0,0000.0,0,0,0,0,1204,13290,7346,46946,0,0,0,0
0091571,-005.600,-000.400,0000.200,0275.0,0000.0,0,0,0,0,1222,13399,7438,46819,0,0,0,0
0091572,-005.400,-000.400,0000.200,0275.0,0000.0,0,0,0,0,1222,13298,7391,46920,0,0,0,0
0091573,-005.200,-000.400,0000.200,0275.0,0000.0,0,0,0,0,1196,12462,6954,47782,0,0,0,0
0091574,-005.000,-000.400,0000.200,0275.0,0000.0,0,0,0,0,1202,13279,7335,46959,0,0,0,0
0091575,-004.800,-000.400,0000.200,0275.0,0000.0,0,0,0,0,1203,13292,7345,46945,0,0,0,0
0091576,-004.600,-000.400,0000.200,0275.0,0000.0,0,0,0,0,1219,13390,7429,46831,0,0,0,0
0091577,-004.400,-000.400,0000.200,0275.0,0000.0,0,0,0,0,1182,13099,7246,47159,0,0,0,0
0091578,-004.200,-000.400,0000.200,0275.0,0000.0,0,0,0,0,973,11389,6368,49078,0,0,0,0
0091579,-004.000,-000.400,0000.200,0275.0,0000.0,0,0,0,0,1202,13279,7335,46959,0,0,0,0
0091580,-003.800,-000.400,0000.200,0275.0,0000.0,0,0,0,0,1195,13306,7342,46939,0,0,0,0
0091581,-003.600,-000.400,0000.200,0275.0,0000.0,0,0,0,0,1205,13253,7335,46982,0,0,0,0
0091582,-003.400,-000.400,0000.200,0275.0,0000.0,0,0,0,0,1206,12883,7244,47351,0,0,0,0
0091583,-003.200,-000.400,0000.200,0275.0,0000.0,0,0,0,0,1153,12848,7118,47439,0,0,0,0
0091584,-003.000,-000.400,0000.200,0275.0,0000.0,0,0,0,0,1202,13279,7336,46959,0,0,0,0
0091585,-002.800,-000.400,0000.200,0275.0,0000.0,0,0,0,0,1275,13659,7580,46506,0,0,0,0
0091586,-002.600,-000.400,0000.200,0275.0,0000.0,0,0,0,0,1911,16888,9724,42641,0,0,0,0
0091587,-002.400,-000.400,0000.200,0275.0,0000.0,0,0,0,0,1995,17358,9872,42087,0,0,0,0
0091588,-002.200,-000.400,0000.200,0275.0,0000.0,0,0,0,0,1975,17366,9809,42099,0,0,0,0
0091589,-002.000,-000.400,0000.200,0275.0,0000.0,0,0,0,0,1952,17703,9826,41785,0,0,0,0
0091590,-001.800,-000.400,0000.200,0275.0,0000.0,0,0,0,0,2062,20205,11360,39173,0,0,0,0
0091591,-001.600,-000.400,0000.200,0275.0,0000.0,0,0,0,0,2186,20676,11675,38578,0,0,0,0
0091592,-001.400,-000.400,0000.200,0275.0,0000.0,0,0,0,0,2236,21052,11988,38152,0,0,0,0
0091593,-001.200,-000.400,0000.200,0275.0,0000.0,0,0,0,0,2672,23318,13198,35450,0,0,0,0
0091594,-001.000,-000.400,0000.200,0275.0,0000.0,0,0,0,0,2304,20558,11333,38578,0,0,0,0
0091595,-000.800,-000.400,0000.200,0275.0,0000.0,0,0,0,0,1641,17066,9300,42733,0,0,0,0
0091596,-000.600,-000.400,0000.200,0275.0,0000.0,0,0,0,0,2144,18336,10048,40960,0,0,0,0
0091597,-000.400,-000.400,0000.200,0275.0,0000.0,0,0,0,0,2572,21798,12159,37070,0,0,0,0
0091598,-000.200,-000.400,0000.200,0275.0,0000.0,0,0,0,0,2832,23219,13115,35389,0,0,0,0
0091599,-000.000,-000.400,0000.200,0275.0,0000.0,0,0,0,0,2352,21049,11987,38039,0,0,0,0
0091600,0000.200,-000.400,0000.200,0275.0,0000.0,0,0,0,0,2286,20630,11673,38524,0,0,0,0
0091601,0000.400,-000.400,0000.200,0275.0,0000.0,0,0,0,0,1907,18450,10343,41083,0,0,0,0
0091602,0000.600,-000.400,0000.200,0275.0,0000.0,0,0,0,0,1783,17702,9763,41955,0,0,0,0
0091603,0000.800,-000.400,0000.200,0275.0,0000.0,0,0,0,0,1833,17990,9969,41617,0,0,0,0
0091604,0001.000,-000.400,0000.200,0275.0,0000.0,0,0,0,0,2018,17907,10241,41515,0,0,0,0
0091605,0001.200,-000.400,0000.200,0275.0,0000.0,0,0,0,0,1968,17955,10844,41517,0,0,0,0
0091606,0001.400,-000.400,0000.200,0275.0,0000.0,0,0,0,0,1208,11983,6880,48249,0,0,0,0
0091607,0001.600,-000.400,0000.200,0275.0,0000.0,0,0,0,0,718,10046,5468,50676,0,0,0,0
0091608,0001.800,-000.400,0000.200,0275.0,0000.0,0,0,0,0,506,6307,3639,54627,0,0,0,0
0091609,0002.000,-000.400,0000.200,0275.0,0000.0,0,0,0,0,812,9915,5511,50713,0,0,0,0
0091610,-010.000,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2295,19308,10981,39837,0,0,0,0
0091611,-009.800,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2255,19377,10858,39808,0,0,0,0
0091612,-009.600,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2275,20690,11559,38475,0,0,0,0
0091613,-009.400,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2270,20951,11836,38219,0,0,0,0
0091614,-009.200,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2226,19845,11200,39369,0,0,0,0
0091615,-009.000,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2620,21639,12448,37181,0,0,0,0
0091616,-008.800,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2650,22034,12438,36756,0,0,0,0
0091617,-008.600,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2379,19854,11202,39207,0,0,0,0
0091618,-008.400,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2260,18793,10491,40387,0,0,0,0
0091619,-008.200,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2680,17886,10328,40874,0,0,0,0
0091620,-008.000,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2770,19621,11518,39049,0,0,0,0
0091621,-007.800,-000.200,0000.200,0275.0,0000.0,0,0,0,0,3209,21357,12429,36874,0,0,0,0
0091622,-007.600,-000.200,0000.200,0275.0,0000.0,0,0,0,0,3238,20516,12087,37686,0,0,0,0
0091623,-007.400,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2974,19517,11466,38949,0,0,0,0
0091624,-007.200,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2958,19546,11477,38936,0,0,0,0
0091625,-007.000,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2826,18036,10447,40578,0,0,0,0
0091626,-006.800,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2700,18930,10880,39810,0,0,0,0
0091627,-006.600,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2666,17968,10448,40806,0,0,0,0
0091628,-006.400,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2328,17089,9934,42023,0,0,0,0
0091629,-006.200,-000.200,0000.200,0275.0,0000.0,0,0,0,0,1578,14152,7950,45710,0,0,0,0
0091630,-006.000,-000.200,0000.200,0275.0,0000.0,0,0,0,0,1305,13634,7522,46501,0,0,0,0
0091631,-005.800,-000.200,0000.200,0275.0,0000.0,0,0,0,0,1182,12707,7044,47551,0,0,0,0
0091632,-005.600,-000.200,0000.200,0275.0,0000.0,0,0,0,0,1180,12698,7045,47562,0,0,0,0
0091633,-005.400,-000.200,0000.200,0275.0,0000.0,0,0,0,0,1096,12847,7121,47497,0,0,0,0
0091634,-005.200,-000.200,0000.200,0275.0,0000.0,0,0,0,0,1419,13746,7623,46275,0,0,0,0
0091635,-005.000,-000.200,0000.200,0275.0,0000.0,0,0,0,0,1183,12706,7046,47551,0,0,0,0
0091636,-004.800,-000.200,0000.200,0275.0,0000.0,0,0,0,0,1191,12698,7044,47551,0,0,0,0
0091637,-004.600,-000.200,0000.200,0275.0,0000.0,0,0,0,0,1191,12698,7044,47551,0,0,0,0
0091638,-004.400,-000.200,0000.200,0275.0,0000.0,0,0,0,0,1210,12852,7123,47378,0,0,0,0
0091639,-004.200,-000.200,0000.200,0275.0,0000.0,0,0,0,0,1420,13730,7618,46290,0,0,0,0
0091640,-004.000,-000.200,0000.200,0275.0,0000.0,0,0,0,0,1182,12708,7045,47550,0,0,0,0
0091641,-003.800,-000.200,0000.200,0275.0,0000.0,0,0,0,0,1191,12698,7044,47551,0,0,0,0
0091642,-003.600,-000.200,0000.200,0275.0,0000.0,0,0,0,0,1209,12821,7104,47410,0,0,0,0
0091643,-003.400,-000.200,0000.200,0275.0,0000.0,0,0,0,0,1420,13642,7526,46378,0,0,0,0
0091644,-003.200,-000.200,0000.200,0275.0,0000.0,0,0,0,0,1191,12698,7044,47551,0,0,0,0
0091645,-003.000,-000.200,0000.200,0275.0,0000.0,0,0,0,0,1234,12943,7201,47263,0,0,0,0
0091646,-002.800,-000.200,0000.200,0275.0,0000.0,0,0,0,0,1784,15232,8761,44424,0,0,0,0
0091647,-002.600,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2229,17960,10377,41251,0,0,0,0
0091648,-002.400,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2149,17671,10074,41620,0,0,0,0
0091649,-002.200,-000.200,0000.200,0275.0,0000.0,0,0,0,0,1655,15515,8763,44270,0,0,0,0
0091650,-002.000,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2046,18170,10208,41224,0,0,0,0
0091651,-001.800,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2180,20018,11314,39242,0,0,0,0
0091652,-001.600,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2330,20181,11403,38929,0,0,0,0
0091653,-001.400,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2585,21810,12575,37045,0,0,0,0
0091654,-001.200,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2470,22090,12625,36880,0,0,0,0
0091655,-001.000,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2615,21252,12053,37573,0,0,0,0
0091656,-000.800,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2304,20176,11090,38960,0,0,0,0
0091657,-000.600,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2194,20801,11470,38445,0,0,0,0
0091658,-000.400,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2381,22051,12406,37008,0,0,0,0
0091659,-000.200,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2620,21875,12276,36945,0,0,0,0
0091660,-000.000,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2281,19820,11173,39339,0,0,0,0
0091661,0000.200,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2310,19926,11279,39204,0,0,0,0
0091662,0000.400,-000.200,0000.200,0275.0,0000.0,0,0,0,0,2150,19683,11107,39607,0,0,0,0
0091663,0000.600,-000.200,0000.200,0275.0,0000.0,0,0,0,0,1758,16644,9149,43038,0,0,0,0
0091664,0000.800,-000.200,0000.200,0275.0,0000.0,0,0,0,0,1815,16914,9422,42711,0,0,0,0
0091665,0001.000,-000.200,0000.200,0275.0,0000.0,0,0,0,0,1974,17078,9600,42388,0,0,0,0
0091666,0001.200,-000.200,0000.200,0275.0,0000.0,0,0,0,0,1972,18322,10579,41146,0,0,0,0
0091667,0001.400,-000.200,0000.200,0275.0,0000.0,0,0,0,0,1616,13572,7581,46252,0,0,0,0
0091668,0001.600,-000.200,0000.200,0275.0,0000.0,0,0,0,0,799,10975,5734,49666,0,0,0,0
0091669,0001.800,-000.200,0000.200,0275.0,0000.0,0,0,0,0,840,10090,5401,50510,0,0,0,0
0091670,0002.000,-000.200,0000.200,0275.0,0000.0,0,0,0,0,832,9537,5148,51071,0,0,0,0
0091671,-010.000,-002.000,0000.200,0280.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0091672,-009.800,-002.000,0000.200,0280.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0091673,-009.600,-002.000,0000.200,0280.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0091674,-009.400,-002.000,0000.200,0280.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0091675,-009.200,-002.000,0000.200,0280.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0091676,-009.000,-002.000,0000.200,0280.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0091677,-008.800,-002.000,0000.200,0280.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0091678,-008.600,-002.000,0000.200,0280.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0091679,-008.400,-002.000,0000.200,0280.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0091680,-008.200,-002.000,0000.200,0280.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0091681,-008.000,-002.000,0000.200,0280.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
